file_name,rule_id,rule_name,checker_key,severity,line_start,line_end,code_snippet,message
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3114,3114,"dpGet(\""C1_HVAC:T1_HGB_C2701A_MVD_TOT.PVLAST\"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3175,3175,"dpGet(\""C1_HVAC:T1_HGB_C2701B_ZV.PVLAST\"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3176,3176,"dpGet(\""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR\"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3177,3177,"dpGet(\""C1_HVAC:T1_HGB_C2701B_MVD_I.PVLAST\"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3178,3178,"dpGet(\""C1_HVAC:T1_HGB_C2701B_MVD_TOT.PVLAST\"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3240,3240,"dpGet(\""C1_HVAC:T1_HGB_C2701C_ZV.PVLAST\"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3241,3241,"dpGet(\""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR\"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3242,3242,"dpGet(\""C1_HVAC:T1_HGB_C2701C_MVD_I.PVLAST\"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3243,3243,"dpGet(\""C1_HVAC:T1_HGB_C2701C_MVD_TOT.PVLAST\"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,3338,3338,"dpConnect(\""CB_check_autoAB\"",$SetDP + \"".cmd.AUTOSEL.SEL1\"");","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,3339,3339,"dpConnect(\""CB_check_autoAB\"",$SetDP + \"".cmd.AUTOSEL.SEL2\"");","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,3340,3340,"dpConnect(\""CB_check_autoAB\"",$SetDP + \"".cmd.AUTOSEL.SEL3\"");","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,3341,3341,"dpConnect(\""CB_check_autoAB\"",$SetDP + \"".cmd.AUTOSEL.SEL4\"");","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,3342,3342,"dpConnect(\""CB_check_autoAB\"",$SetDP + \"".cmd.AUTOSEL.SEL5\"");","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3351,3351,"dpGet($SetDP + \"".cmd.AUTOSEL.SEL1\"",value1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3352,3352,"dpGet($SetDP + \"".cmd.AUTOSEL.SEL2\"",value2);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3353,3353,"dpGet($SetDP + \"".cmd.AUTOSEL.SEL3\"",value3);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3354,3354,"dpGet($SetDP + \"".cmd.AUTOSEL.SEL4\"",value4);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3355,3355,"dpGet($SetDP + \"".cmd.AUTOSEL.SEL5\"",value5);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,3651,3651,"dpConnect(\""EP_setBackColorCB\"",","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,3728,3728,"dpConnect(\""EP_setBackColorCB\"",","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,3809,3809,"dpConnect(\""EP_setBackColorCB\"",","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3906,3906,"dpGet($SetDP + \"".cmd.HOLD_BIT\"",chkbit);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3907,3907,"dpGet($SetDP + \"".alert.PROCESS_HOLD\"",proc_hold);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3913,3913,"dpSet($SetDP + \"".cmd.HOLD_BIT\"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3918,3918,"dpSet($SetDP + \"".cmd.HOLD_BIT\"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3962,3962,"dpGet($SetDP + \"".cmd.CANCEL_BIT\"",chkbit);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3968,3968,"dpSet($SetDP + \"".cmd.CANCEL_BIT\"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,3973,3973,"dpSet($SetDP + \"".cmd.CANCEL_BIT\"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4010,4010,"dpGet($SetDP + \"".cmd.ALMRESET_BIT\"",chkbit);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4016,4016,"dpSet($SetDP + \"".cmd.ALMRESET_BIT\"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4021,4021,"dpSet($SetDP + \"".cmd.ALMRESET_BIT\"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,4404,4404,"dpConnect(\""EP_setBackColorCB\"",","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_RES_001,메모리 누수 체크,ctl.dp_connect_pair,Info,4450,4450,"dpConnect(\""EP_setBackColorCB\"",","[INFO] CTL_RES_001 — PNL 화면 초기화 이벤트 내 dpConnect 호출입니다. 화면 종료 시 자동 해제되어 메모리 누수 위험은 낮으나, 명시적 dpDisconnect 작성을 통한 자원 해제를 권장합니다."
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4531,4531,"dpGet(\""C1_HVAC:T1_HGB_C2701D_ZV.PVLAST\"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4532,4532,"dpGet(\""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR\"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4533,4533,"dpGet(\""C1_HVAC:T1_HGB_C2701D_MVD_I.PVLAST\"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4534,4534,"dpGet(\""C1_HVAC:T1_HGB_C2701D_MVD_TOT.PVLAST\"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4596,4596,"dpGet(\""C1_HVAC:T1_HGB_C2701E_ZV.PVLAST\"",ST1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4597,4597,"dpGet(\""C1_HVAC:T1_DPT_C2HG01NLOGIC.alert.LOOPERR\"",LOOP1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4598,4598,"dpGet(\""C1_HVAC:T1_HGB_C2701E_MVD_I.PVLAST\"",PV1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2.pnl,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,4599,4599,"dpGet(\""C1_HVAC:T1_HGB_C2701E_MVD_TOT.PVLAST\"",TOT1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,49,49,"dpConnect(""CB_value_textfield"",dp_press_set1);",dpConnect 콜백 함수 'CB_value_textfield'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,51,51,"dpConnect(""CB_value_textfield"",dp_press_set1_max);",dpConnect 콜백 함수 'CB_value_textfield'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,52,52,"dpConnect(""CB_value_textfield"",dp_press_set1_min);",dpConnect 콜백 함수 'CB_value_textfield'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,54,54,"dpConnect(""CB_check_box"",$SetDP + "".cmd.AUTOSEL.SEL1"",$SetDP + "".cmd.AUTOSEL.SEL2"",$SetDP + "".cmd.AUTOSEL.SEL3"",$SetDP + "".cmd.AUTOSEL.SEL4"",$SetDP + "".cmd.AUTOSEL.SEL5"");",dpConnect 콜백 함수 'CB_check_box'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,MANUAL-005,적절한 DP 처리 함수 사용,,Info,60,60,"//   dpConnect(""CB_value_ractangle_sp"",dpL_hang1_cx);","[MANUAL_REVIEW] Raima DB 증가 방지: 1) DP 알람 설정 값 변경 시 dpSetTimed(0, dpe, value)를 사용하였는가? - dpSetTimed를 사용하지 않을 경우 설정 값에 대한 변경 이력이 Raima에 기록되어 Raima DB 증가"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,66,66,"dpConnect(""CB_value_textfield"",dp_hz_set1);",dpConnect 콜백 함수 'CB_value_textfield'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,68,68,"dpConnect(""CB_value_textfield"",dp_fan_vib_hilm);",dpConnect 콜백 함수 'CB_value_textfield'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,70,70,"dpConnect(""CB_value_textfield"",dp_ad_open_tm_set);",dpConnect 콜백 함수 'CB_value_textfield'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,71,71,"dpConnect(""CB_value_textfield"",dp_ad_open_tmlm);",dpConnect 콜백 함수 'CB_value_textfield'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,72,72,"dpConnect(""CB_value_textfield"",dp_ad_open_lm);",dpConnect 콜백 함수 'CB_value_textfield'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,77,77,"dpConnect(""CB_value_check_box"",dp_fan_vib_invalidity);",dpConnect 콜백 함수 'CB_value_check_box'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,432,432,"dpSet($SetDP + "".cmd.CANCEL_BIT"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,433,433,"dpSet($SetDP + "".cmd.ALMRESET_BIT"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,434,434,"dpSet($SetDP + "".cmd.HOLD_BIT"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,597,597,"dpGet($SetDP + "".cmd.START_BIT"",bitstart);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,598,598,"dpGet($SetDP + "".cmd.HOLD_BIT"",bithold);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,599,599,"dpGet($SetDP + "".cmd.ALMRESET_BIT"",bitalmreset);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,600,600,"dpGet($SetDP + "".cmd.CANCEL_BIT"",bitcancel);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,601,601,"dpGet($SetDP + "".cmd.AB_START"",abstart);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,618,618,"dpSet($SetDP + "".cmd.AB_START"",false);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,620,620,"dpSet($SetDP + "".cmd.AB_START"",true);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,623,623,"dpSet($SetDP + "".cmd.START_BIT"",0);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,632,632,"dpSet($SetDP + "".cmd.HOLD_RESET"",1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,634,634,"dpSet($SetDP + "".cmd.HOLD_BIT"",0);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,643,643,"dpSet($SetDP + "".cmd.AL_RESET"",1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,645,645,"dpSet($SetDP + "".cmd.ALMRESET_BIT"",0);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,654,654,"dpSet($SetDP + "".cmd.CANCEL"",1);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,656,656,"dpSet($SetDP + "".cmd.CANCEL_BIT"",0);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_ERR_002,"Try, Catch 예외처리",ctl.try_catch,Medium,691,691,,"[CTL_ERR_002] 위반: Try, Catch 예외처리"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,764,764,"dpSet($SetDP  + "".cmd.AUTOSEL.SEL1"",cur_value[1]);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,765,765,"dpSet($SetDP  + "".cmd.AUTOSEL.SEL2"",cur_value[2]);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,766,766,"dpSet($SetDP  + "".cmd.AUTOSEL.SEL3"",cur_value[3]);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,767,767,"dpSet($SetDP  + "".cmd.AUTOSEL.SEL4"",cur_value[4]);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL_PRF_002,"Event, Ctrl Manager 이벤트 교환 횟수 최소화",ctl.batch_dp_ops,Medium,768,768,"dpSet($SetDP  + "".cmd.AUTOSEL.SEL5"",cur_value[5]);","[CTL_PRF_002] 위반: Event, Ctrl Manager 이벤트 교환 횟수 최소화"
POP_CTRL_AUTOBACKUP_HGB_C2_2_pnl.txt,CTL-AST-CFA-001,미매핑,N/A,High,876,876,"dpConnect(""EP_setBackColorCB"",",dpConnect 콜백 함수 'EP_setBackColorCB'가 현재 모듈 내에 선언되어 있지 않습니다 (심볼 확인 불가).
